img	seed	mean	std	alpha_1	alpha_0	beta	SSIM	PSNR
3	3.5507979	0.41629565	1.10159581	4.31879992785041	1.42452982613813	0.36628194041868	0.078481662217926	6.24098099267861
3	3.5507979	0.41629565	1.10159581	3.22071768034168	1.90374244817558	3.31523952667834	0.0781166378322097	6.31587266874228
3	3.5507979	0.41629565	1.10159581	1.43026910830258	4.790527832595	3.85156466109439	0.0773718385120487	6.32341571657905
3	3.5507979	0.41629565	1.10159581	4.2944463364652	1.8635557748764	2.77564388999298	0.0785377077775001	6.27702080963093
3	3.5507979	0.41629565	1.10159581	1.24255063718865	2.24987710525398	2.0547040149827	0.0773948603774389	6.32359512780688
3	3.5507979	0.41629565	1.10159581	0.192808404407048	3.90050230262337	0.463518776670667	0.0773758277898976	6.32343777496474
3	3.5507979	0.41629565	1.10159581	2.29027474112045	1.54174803482456	1.15743522517781	0.077765375077407	6.32236716024159
3	3.5507979	0.41629565	1.10159581	3.64253595797863	3.00807106185107	4.76090333703007	0.0774684042142924	6.32361373638559
3	3.5507979	0.41629565	1.10159581	4.72248301428653	2.32049087152204	0.963975144785788	0.0784483592733441	6.29984202759175
3	3.5507979	0.41629565	1.10159581	1.92386559758372	4.29853923295309	4.7209981790371	0.0773748648037397	6.32343255042731
3	3.5507979	0.41629565	1.10159581	2.73444578072677	3.98949510641303	4.10200939949191	0.0773998808710085	6.32365549974761
3	3.5507979	0.41629565	1.10159581	2.03843514040143	0.2768302005593	3.94267438743376	0.0784678988892127	6.23676916302038
3	3.5507979	0.41629565	1.10159581	1.2546181187247	0.230479103363059	3.38408120555279	0.0784712752677832	6.23721674368366
3	3.5507979	0.41629565	1.10159581	1.87270059423681	4.75357153204958	3.65996970905703	0.0773858807308727	6.32350650446451
3	3.5507979	0.41629565	1.10159581	0.575272831948895	3.04533269639741	0.666954820929941	0.0774135807561419	6.32384511365323
3	3.5507979	0.41629565	1.10159581	4.17421074332825	0.523980521849349	3.72320240839759	0.0784712129423417	6.23721657550217
3	3.5507979	0.41629565	1.10159581	4.945057567378	2.74772363422363	1.40723650977531	0.0782528823110892	6.31328984311923
3	3.5507979	0.41629565	1.10159581	3.91916175402875	3.17416853026365	1.24521545757874	0.0775244035085698	6.32452149019526
3	3.5507979	0.41629565	1.10159581	0.567442359468248	4.87241547218228	3.64367316750553	0.0773569444637735	6.32336214532896
3	3.5507979	0.41629565	1.10159581	0.0874513546557631	4.45786633590129	1.42430583736959	0.0773535757536515	6.32335174032535
3	3.5507979	0.41629565	1.10159581	1.50482227927957	1.23530915980907	4.63167567529588	0.0774445890485119	6.32329801047556
3	3.5507979	0.41629565	1.10159581	2.47300822769011	1.14041552224668	1.27736961878606	0.0784762347756703	6.28809407554995
3	3.5507979	0.41629565	1.10159581	3.37865707751776	0.22356091101473	1.71651836271296	0.0784711186702182	6.2371522489195
3	3.5507979	0.41629565	1.10159581	4.11555170354896	0.130589907849337	1.05385319965647	0.0784712390591081	6.2371525633573
3	3.5507979	0.41629565	1.10159581	4.23331203605067	2.80582770132517	2.27437701202876	0.0778049307411041	6.32188321101333
3	3.5507979	0.41629565	1.10159581	2.10091483570387	1.81619748482543	0.924383438807259	0.077471172907035	6.32447182705412
3	3.5507979	0.41629565	1.10159581	0.46554143335929	4.85827959994894	2.41929990231823	0.077358891246335	6.32336680424537
3	3.5507979	0.41629565	1.10159581	4.92095925271288	1.66706133007327	3.36850812334569	0.0784751935869108	6.2384915388025
3	3.5507979	0.41629565	1.10159581	0.436748214510875	1.15238549775864	2.05530535319456	0.077359927838125	6.32336770587131
3	3.5507979	0.41629565	1.10159581	1.82552791511347	2.25602957946669	2.48030174383895	0.0774055276289888	6.32372535505868
3	3.5507979	0.41629565	1.10159581	4.62017557787213	0.78935290267396	4.33457538407899	0.0784692348094106	6.23706980021297
3	3.5507979	0.41629565	1.10159581	1.50436665023309	0.93472908170939	1.6159133848411	0.0779905708676709	6.31875467656027
3	3.5507979	0.41629565	1.10159581	4.12234737956641	0.906748662485999	4.38663384103526	0.0784688238099232	6.23694917267086
3	3.5507979	0.41629565	1.10159581	0.168773552116042	2.44553753982792	4.23042548640441	0.0773529618165442	6.32337482287297
3	3.5507979	0.41629565	1.10159581	2.76970511250293	1.98123946852683	0.240633862900383	0.0777234916122877	6.32520704378743
3	3.5507979	0.41629565	1.10159581	1.89549262716885	2.83549083589807	2.97796256328561	0.0773975486145223	6.32362688584643
3	3.5507979	0.41629565	1.10159581	1.09322525073603	0.157013597512903	1.43562638669852	0.0784707173196676	6.23704815789611
3	3.5507979	0.41629565	1.10159581	0.771437890656379	0.66849780350033	1.81342733088444	0.0774271898038321	6.32342064830361
3	3.5507979	0.41629565	1.10159581	2.72925714967489	4.29428305295679	3.4294629328329	0.0774095627135186	6.32378301757535
3	3.5507979	0.41629565	1.10159581	1.29685734974222	0.216805255809501	2.91015171063302	0.0784692102791636	6.23717714084838
3	3.5507979	0.41629565	1.10159581	1.48124580836217	4.04533857836663	1.75126262611706	0.0774128002213339	6.32383220170757
3	3.5507979	0.41629565	1.10159581	4.63740269309479	4.36213147204608	2.92315636297777	0.0774451975599596	6.32417716991335
3	3.5507979	0.41629565	1.10159581	0.927876374092697	1.93299651521035	4.15948099318585	0.077360624989997	6.32336964044851
3	3.5507979	0.41629565	1.10159581	0.533691011276554	3.42171316639344	2.67481308695544	0.0773593296532751	6.32336815632469
3	3.5507979	0.41629565	1.10159581	3.21344957893039	2.69310465484473	2.55948991229315	0.0774728060113395	6.32398195889354
3	3.5507979	0.41629565	1.10159581	1.01101146715121	3.9227380205528	4.30268619618516	0.0773611085950019	6.32337114562931
3	3.5507979	0.41629565	1.10159581	2.84470110059623	0.329821137947212	4.44055334950129	0.0784678991685634	6.23689327771631
3	3.5507979	0.41629565	1.10159581	1.55414899878178	4.09493610359425	1.67376312285763	0.0774178379015175	6.32391283791086
3	3.5507979	0.41629565	1.10159581	4.59554515899591	3.21097799961928	3.76856114864588	0.0776816451666219	6.32274633041767
3	3.5507979	0.41629565	1.10159581	0.240906137501188	3.40481506933859	3.99348033951901	0.0773535200644821	6.32335203149463
3	3.5507979	0.41629565	1.10159581	2.50334063170191	2.34033712974058	2.50391262821116	0.0774367404660671	6.32390891428809
3	3.5507979	0.41629565	1.10159581	2.60957858250127	3.49703183507332	1.34934485536475	0.0774367489377971	6.32439388609571
3	3.5507979	0.41629565	1.10159581	1.77709558902618	1.70424438344651	4.66553221140785	0.0773943545975859	6.32342311528187
3	3.5507979	0.41629565	1.10159581	1.37612834900669	3.19615380462635	3.1194960616769	0.0773787124618666	6.32345412488346
3	3.5507979	0.41629565	1.10159581	1.2852121355257	3.41893791535536	3.31820878784558	0.077373686980998	6.3234258728732
3	3.5507979	0.41629565	1.10159581	0.230204968157428	1.851211580578	1.21159133745702	0.077358890429239	6.3233670172468
3	3.5507979	0.41629565	1.10159581	3.10186907276628	2.54476534322704	1.49122420879364	0.0774893295386954	6.32427616777842
3	3.5507979	0.41629565	1.10159581	1.01303476814445	1.03546552030487	0.76318871650123	0.0774302223480808	6.32407983956465
3	3.5507979	0.41629565	1.10159581	3.28132092616478	4.77450688456614	4.85438017496908	0.0774008725111974	6.32366792219121
3	3.5507979	0.41629565	1.10159581	3.23775524676512	2.5357484410654	2.6417069007612	0.0775155482992683	6.32374840792844
3	3.5507979	0.41629565	1.10159581	2.49847160234417	1.27968567155835	1.29050315494287	0.0784259003894154	6.30433315309402
3	3.5507979	0.41629565	1.10159581	0.765270993830734	0.788428305047036	4.92745557091576	0.0773647912564197	6.32335709596064
3	3.5507979	0.41629565	1.10159581	1.00501798058987	1.64510233246091	1.48249844350536	0.0774010742709529	6.32367125105662
3	3.5507979	0.41629565	1.10159581	4.42940249718813	3.94290783401862	2.12364065737554	0.0774630157879366	6.32443787559138
3	3.5507979	0.41629565	1.10159581	3.03177168888238	3.28755784308908	1.53620504671785	0.077437751733095	6.32437071103114
3	3.5507979	0.41629565	1.10159581	3.59692893121979	3.03610587810995	3.44930807289382	0.0774651689151027	6.3238518286749
3	3.5507979	0.41629565	1.10159581	1.14401743778451	0.953440093120915	4.43179835491199	0.0774285777533207	6.32330604494499
3	3.5507979	0.41629565	1.10159581	1.07343444508413	4.54751185670832	4.08617686581728	0.0773634114633773	6.32338004676319
3	3.5507979	0.41629565	1.10159581	4.18472062132262	4.85117925970165	2.23576892630756	0.0774345041528086	6.32432491711078
3	3.5507979	0.41629565	1.10159581	3.66133624034426	2.83594507725442	1.50611945024996	0.0775333684519205	6.32421029766832
3	3.5507979	0.41629565	1.10159581	3.36139279315396	2.44039199620292	4.12747587017948	0.0776097622850357	6.32298349881189
3	3.5507979	0.41629565	1.10159581	2.71702470895483	1.39184692546898	2.12258795374567	0.0784265973685317	6.30393620522836
4	4.96702984	0.0944645	1.93405968	2.08511002351287	3.60162246721079	0.000571874086724433	0.0642092584717209	6.73567014170901
4	4.96702984	0.0944645	1.93405968	2.17997451071002	0.129631159139457	2.74831238939355	0.0636717057273649	6.5989394326492
4	4.96702984	0.0944645	1.93405968	2.75398951287288	3.54073911309052	1.45452369456472	0.0632320038395487	6.72134051840712
4	4.96702984	0.0944645	1.93405968	4.83514919506838	2.73616124587861	4.86342179982442	0.0637398870730673	6.70603611332592
4	4.96702984	0.0944645	1.93405968	1.1099658554487	4.35366153088688	1.03359577669713	0.0632185045861976	6.72082347041679
4	4.96702984	0.0944645	1.93405968	4.46430075718001	1.65989902650589	4.10614561528916	0.0637969460379483	6.61472627990537
4	4.96702984	0.0944645	1.93405968	0.381541446869786	3.89959396120057	2.19204615720447	0.0631895254328239	6.72038513242495
4	4.96702984	0.0944645	1.93405968	4.36714701395908	4.84270331410466	4.3459727010696	0.0632153162980538	6.72074853900626
4	4.96702984	0.0944645	1.93405968	0.0518707694284998	2.50937296074369	2.47886646567073	0.0632036584396366	6.7213014662272
4	4.96702984	0.0944645	1.93405968	3.85660321633373	0.103759746797008	3.16824117463138	0.0636719610770601	6.59903401018367
4	4.96702984	0.0944645	1.93405968	0.901348444383846	0.0973762074381229	2.31609263249172	0.0636712900569605	6.59895904803802
4	4.96702984	0.0944645	1.93405968	0.770814211898362	3.70024848257702	1.31657507592567	0.0632001173397171	6.72039632529898
4	4.96702984	0.0944645	1.93405968	3.8885120528691	1.18770610017456	4.12139266330684	0.0636708729949203	6.59862267997578
4	4.96702984	0.0944645	1.93405968	2.56971671886345	3.86582526039648	4.35213842862406	0.0632002128036145	6.72039815480178
4	4.96702984	0.0944645	1.93405968	4.24408848634289	0.894479624604992	0.271816071532157	0.0637036498290646	6.6013317464755
4	4.96702984	0.0944645	1.93405968	1.11645539576769	2.61581670700338	2.75350728290591	0.0631934715818289	6.72033105323335
4	4.96702984	0.0944645	1.93405968	1.47332501343555	2.65293377802647	0.957603934737474	0.063225971056866	6.72109275626914
4	4.96702984	0.0944645	1.93405968	3.25187120869796	2.52726686867421	4.39300735460776	0.0632522525447549	6.72015564785099
4	4.96702984	0.0944645	1.93405968	0.487668008747258	3.80624858337428	1.23468986583164	0.0631931206492631	6.72033105902763
4	4.96702984	0.0944645	1.93405968	2.94065400538637	4.48856863954709	4.45765364737354	0.0632029531015447	6.72044394480614
4	4.96702984	0.0944645	1.93405968	0.243624404045636	1.44554829894908	3.60483173415615	0.063190882484577	6.72043816034066
4	4.96702984	0.0944645	1.93405968	1.04230268679421	2.40840530881683	2.10269017657187	0.0631968014088821	6.72035228740079
4	4.96702984	0.0944645	1.93405968	2.58648941923295	4.73481301907407	3.82729879698453	0.0632039441988665	6.72046178420333
4	4.96702984	0.0944645	1.93405968	4.80008651667959	3.49756024974788	4.9993364631194	0.0633007627748552	6.71976864004195
4	4.96702984	0.0944645	1.93405968	4.35062068313606	2.9113846433628	1.39419470350535	0.0634248316484105	6.7185799527686
4	4.96702984	0.0944645	1.93405968	1.53967476312485	2.5969573965265	3.84148830768987	0.0631933126403217	6.72033099148711
4	4.96702984	0.0944645	1.93405968	2.12860705259448	4.07291870247276	3.6769864509984	0.063199831446245	6.72039196747932
4	4.96702984	0.0944645	1.93405968	3.6450687114456	2.80619801163821	0.624835460046205	0.0633198516869882	6.72153774713712
4	4.96702984	0.0944645	1.93405968	4.31879992785041	1.42452982613813	0.36628194041868	0.0637094297413621	6.6023459299656
4	4.96702984	0.0944645	1.93405968	3.22071768034168	1.90374244817558	3.31523952667834	0.0636617812098171	6.71012090602345
4	4.96702984	0.0944645	1.93405968	1.43026910830258	4.790527832595	3.85156466109439	0.0631924497101603	6.7203310752674
4	4.96702984	0.0944645	1.93405968	4.2944463364652	1.8635557748764	2.77564388999298	0.0639515858177117	6.65423971324383
4	4.96702984	0.0944645	1.93405968	1.24255063718865	2.24987710525398	2.0547040149827	0.0632009898838025	6.72041007446531
4	4.96702984	0.0944645	1.93405968	0.192808404407048	3.90050230262337	0.463518776670667	0.0631936732570889	6.72033157494585
4	4.96702984	0.0944645	1.93405968	2.29027474112045	1.54174803482456	1.15743522517781	0.0634111320063652	6.71866383423621
4	4.96702984	0.0944645	1.93405968	3.64253595797863	3.00807106185107	4.76090333703007	0.0632287540073113	6.72039122764639
4	4.96702984	0.0944645	1.93405968	4.72248301428653	2.32049087152204	0.963975144785788	0.063971273378419	6.68839008391981
4	4.96702984	0.0944645	1.93405968	1.92386559758372	4.29853923295309	4.7209981790371	0.0631935423688446	6.72033112134303
4	4.96702984	0.0944645	1.93405968	2.73444578072677	3.98949510641303	4.10200939949191	0.0632032504507493	6.72044999150706
4	4.96702984	0.0944645	1.93405968	2.03843514040143	0.2768302005593	3.94267438743376	0.0636685162445767	6.59838588005189
4	4.96702984	0.0944645	1.93405968	1.2546181187247	0.230479103363059	3.38408120555279	0.0636691649600236	6.59828048250907
4	4.96702984	0.0944645	1.93405968	1.87270059423681	4.75357153204958	3.65996970905703	0.0631971797885634	6.7203557159612
4	4.96702984	0.0944645	1.93405968	0.575272831948895	3.04533269639741	0.666954820929941	0.0632123530363446	6.72064844394716
4	4.96702984	0.0944645	1.93405968	4.17421074332825	0.523980521849349	3.72320240839759	0.0636710507467978	6.59860991757794
4	4.96702984	0.0944645	1.93405968	4.945057567378	2.74772363422363	1.40723650977531	0.0637784913130277	6.705745103276
4	4.96702984	0.0944645	1.93405968	3.91916175402875	3.17416853026365	1.24521545757874	0.0632638711214985	6.72107340948311
4	4.96702984	0.0944645	1.93405968	0.567442359468248	4.87241547218228	3.64367316750553	0.0631893345822026	6.72039726415468
4	4.96702984	0.0944645	1.93405968	0.0874513546557631	4.45786633590129	1.42430583736959	0.0631913929894813	6.7204558314689
4	4.96702984	0.0944645	1.93405968	1.50482227927957	1.23530915980907	4.63167567529588	0.0632090423608249	6.72013727423584
4	4.96702984	0.0944645	1.93405968	2.47300822769011	1.14041552224668	1.27736961878606	0.0639825840737827	6.67154784559579
4	4.96702984	0.0944645	1.93405968	3.37865707751776	0.22356091101473	1.71651836271296	0.0636708218031797	6.59856071775597
4	4.96702984	0.0944645	1.93405968	4.11555170354896	0.130589907849337	1.05385319965647	0.063670934511413	6.5985620202991
4	4.96702984	0.0944645	1.93405968	4.23331203605067	2.80582770132517	2.27437701202876	0.0634370077976071	6.7180306754257
4	4.96702984	0.0944645	1.93405968	2.10091483570387	1.81619748482543	0.924383438807259	0.0632425848951949	6.7213116474948
4	4.96702984	0.0944645	1.93405968	0.46554143335929	4.85827959994894	2.41929990231823	0.0631896778390021	6.72037600948237
4	4.96702984	0.0944645	1.93405968	4.92095925271288	1.66706133007327	3.36850812334569	0.0636774227454751	6.60022242194067
4	4.96702984	0.0944645	1.93405968	0.436748214510875	1.15238549775864	2.05530535319456	0.0631898213906544	6.72036837140721
4	4.96702984	0.0944645	1.93405968	1.82552791511347	2.25602957946669	2.48030174383895	0.0632049415779194	6.72049868613881
4	4.96702984	0.0944645	1.93405968	4.62017557787213	0.78935290267396	4.33457538407899	0.063670085182094	6.59863157388595
4	4.96702984	0.0944645	1.93405968	1.50436665023309	0.93472908170939	1.6159133848411	0.0635604751421451	6.71395844868279
4	4.96702984	0.0944645	1.93405968	4.12234737956641	0.906748662485999	4.38663384103526	0.0636693971323593	6.59851021369073
4	4.96702984	0.0944645	1.93405968	0.168773552116042	2.44553753982792	4.23042548640441	0.0631944214646691	6.72049830362757
4	4.96702984	0.0944645	1.93405968	2.76970511250293	1.98123946852683	0.240633862900383	0.0633957448544159	6.72092337093578
4	4.96702984	0.0944645	1.93405968	1.89549262716885	2.83549083589807	2.97796256328561	0.0632020896130789	6.72042947797626
4	4.96702984	0.0944645	1.93405968	1.09322525073603	0.157013597512903	1.43562638669852	0.063669124175734	6.59834169033392
4	4.96702984	0.0944645	1.93405968	0.771437890656379	0.66849780350033	1.81342733088444	0.0632013372423174	6.72020586869613
4	4.96702984	0.0944645	1.93405968	2.72925714967489	4.29428305295679	3.4294629328329	0.0632094137437973	6.72057494004816
4	4.96702984	0.0944645	1.93405968	1.29685734974222	0.216805255809501	2.91015171063302	0.0636717999660558	6.59885491420636
4	4.96702984	0.0944645	1.93405968	1.48124580836217	4.04533857836663	1.75126262611706	0.0632118779078191	6.72063519868591
4	4.96702984	0.0944645	1.93405968	4.63740269309479	4.36213147204608	2.92315636297777	0.0632303640826278	6.7211106239536
4	4.96702984	0.0944645	1.93405968	0.927876374092697	1.93299651521035	4.15948099318585	0.0631899394650596	6.72036399918955
4	4.96702984	0.0944645	1.93405968	0.533691011276554	3.42171316639344	2.67481308695544	0.0631897410090679	6.72037279283694
4	4.96702984	0.0944645	1.93405968	3.21344957893039	2.69310465484473	2.55948991229315	0.063236850843433	6.72076511232899
4	4.96702984	0.0944645	1.93405968	1.01101146715121	3.9227380205528	4.30268619618516	0.0631901065557698	6.72035932870331
4	4.96702984	0.0944645	1.93405968	2.84470110059623	0.329821137947212	4.44055334950129	0.0636689572790284	6.59854483932166
4	4.96702984	0.0944645	1.93405968	1.55414899878178	4.09493610359425	1.67376312285763	0.063213977367642	6.72069392059687
4	4.96702984	0.0944645	1.93405968	4.59554515899591	3.21097799961928	3.76856114864588	0.0633498720844442	6.71925961077744
4	4.96702984	0.0944645	1.93405968	0.240906137501188	3.40481506933859	3.99348033951901	0.0631915053471116	6.72045775991845
4	4.96702984	0.0944645	1.93405968	2.50334063170191	2.34033712974058	2.50391262821116	0.0632188614405099	6.72070721791663
4	4.96702984	0.0944645	1.93405968	2.60957858250127	3.49703183507332	1.34934485536475	0.0632329432114314	6.72137944426753
4	4.96702984	0.0944645	1.93405968	1.77709558902618	1.70424438344651	4.66553221140785	0.0631928992327034	6.72027753344841
4	4.96702984	0.0944645	1.93405968	1.37612834900669	3.19615380462635	3.1194960616769	0.0631945794047774	6.7203343782287
4	4.96702984	0.0944645	1.93405968	1.2852121355257	3.41893791535536	3.31820878784558	0.0631928748163461	6.72033134963097
4	4.96702984	0.0944645	1.93405968	0.230204968157428	1.851211580578	1.21159133745702	0.0631896581473341	6.72037714248659
4	4.96702984	0.0944645	1.93405968	3.10186907276628	2.54476534322704	1.49122420879364	0.0632511889586636	6.72113962462169
4	4.96702984	0.0944645	1.93405968	1.01303476814445	1.03546552030487	0.76318871650123	0.0632235921886375	6.72097982185623
4	4.96702984	0.0944645	1.93405968	3.28132092616478	4.77450688456614	4.85438017496908	0.0632037805338671	6.72045979936138
4	4.96702984	0.0944645	1.93405968	3.23775524676512	2.5357484410654	2.6417069007612	0.0632562720570266	6.720494580458
4	4.96702984	0.0944645	1.93405968	2.49847160234417	1.27968567155835	1.29050315494287	0.0639123056253366	6.69444667753867
4	4.96702984	0.0944645	1.93405968	0.765270993830734	0.788428305047036	4.92745557091576	0.0631886022039227	6.72036014293943
4	4.96702984	0.0944645	1.93405968	1.00501798058987	1.64510233246091	1.48249844350536	0.0632040667690359	6.7204640780267
4	4.96702984	0.0944645	1.93405968	4.42940249718813	3.94290783401862	2.12364065737554	0.0632387153626403	6.72128765344431
4	4.96702984	0.0944645	1.93405968	3.03177168888238	3.28755784308908	1.53620504671785	0.0632327567933432	6.72138081415954
4	4.96702984	0.0944645	1.93405968	3.59692893121979	3.03610587810995	3.44930807289382	0.063230927695018	6.72063519682641
4	4.96702984	0.0944645	1.93405968	1.14401743778451	0.953440093120915	4.43179835491199	0.063201993162407	6.72018318473831
4	4.96702984	0.0944645	1.93405968	1.07343444508413	4.54751185670832	4.08617686581728	0.0631903741662632	6.7203519089339
4	4.96702984	0.0944645	1.93405968	4.18472062132262	4.85117925970165	2.23576892630756	0.0632291334130694	6.72123708048966
4	4.96702984	0.0944645	1.93405968	3.66133624034426	2.83594507725442	1.50611945024996	0.0632751318541925	6.72107760415871
4	4.96702984	0.0944645	1.93405968	3.36139279315396	2.44039199620292	4.12747587017948	0.0633017887568065	6.71959976586348
4	4.96702984	0.0944645	1.93405968	2.71702470895483	1.39184692546898	2.12258795374567	0.0639089941319807	6.69401941208189
5	5.22199317	0.74146461	0.44398634	2.08511002351287	3.60162246721079	0.000571874086724433	0.0927193247482098	4.9225354284833
5	5.22199317	0.74146461	0.44398634	2.17997451071002	0.129631159139457	2.74831238939355	0.0921375100292965	4.8554206535738
5	5.22199317	0.74146461	0.44398634	2.75398951287288	3.54073911309052	1.45452369456472	0.0885645736602842	4.88552382930638
5	5.22199317	0.74146461	0.44398634	4.83514919506838	2.73616124587861	4.86342179982442	0.090492780789544	4.88294958045671
5	5.22199317	0.74146461	0.44398634	1.1099658554487	4.35366153088688	1.03359577669713	0.0884834694035089	4.88490604918991
5	5.22199317	0.74146461	0.44398634	4.46430075718001	1.65989902650589	4.10614561528916	0.0920497990215233	4.86059251984656
5	5.22199317	0.74146461	0.44398634	0.381541446869786	3.89959396120057	2.19204615720447	0.0882409997368985	4.88356548044531
5	5.22199317	0.74146461	0.44398634	4.36714701395908	4.84270331410466	4.3459727010696	0.0885130237800806	4.88495669975353
5	5.22199317	0.74146461	0.44398634	0.0518707694284998	2.50937296074369	2.47886646567073	0.0882896493145843	4.88434359047038
5	5.22199317	0.74146461	0.44398634	3.85660321633373	0.103759746797008	3.16824117463138	0.0921483607439149	4.85506579234439
5	5.22199317	0.74146461	0.44398634	0.901348444383846	0.0973762074381229	2.31609263249172	0.0921411086389371	4.85535107665738
5	5.22199317	0.74146461	0.44398634	0.770814211898362	3.70024848257702	1.31657507592567	0.0883811801931637	4.884256753156
5	5.22199317	0.74146461	0.44398634	3.8885120528691	1.18770610017456	4.12139266330684	0.092138228610816	4.8552567850172
5	5.22199317	0.74146461	0.44398634	2.56971671886345	3.86582526039648	4.35213842862406	0.0883849590066521	4.88427449164259
5	5.22199317	0.74146461	0.44398634	4.24408848634289	0.894479624604992	0.271816071532157	0.0921410207065725	4.85917429714179
5	5.22199317	0.74146461	0.44398634	1.11645539576769	2.61581670700338	2.75350728290591	0.0882990936411484	4.88383378513257
5	5.22199317	0.74146461	0.44398634	1.47332501343555	2.65293377802647	0.957603934737474	0.0885229015806032	4.88521167980506
5	5.22199317	0.74146461	0.44398634	3.25187120869796	2.52726686867421	4.39300735460776	0.0889105144085912	4.88552369664947
5	5.22199317	0.74146461	0.44398634	0.487668008747258	3.80624858337428	1.23468986583164	0.0882965339894395	4.88382170103637
5	5.22199317	0.74146461	0.44398634	2.94065400538637	4.48856863954709	4.45765364737354	0.0884014847394875	4.88436933646096
5	5.22199317	0.74146461	0.44398634	0.243624404045636	1.44554829894908	3.60483173415615	0.0882509706127573	4.88360154418165
5	5.22199317	0.74146461	0.44398634	1.04230268679421	2.40840530881683	2.10269017657187	0.0883406209167794	4.88403578356263
5	5.22199317	0.74146461	0.44398634	2.58648941923295	4.73481301907407	3.82729879698453	0.0884057424744434	4.88439786239228
5	5.22199317	0.74146461	0.44398634	4.80008651667959	3.49756024974788	4.9993364631194	0.0891328618430056	4.88577919898257
5	5.22199317	0.74146461	0.44398634	4.35062068313606	2.9113846433628	1.39419470350535	0.0895480178677068	4.88631698032464
5	5.22199317	0.74146461	0.44398634	1.53967476312485	2.5969573965265	3.84148830768987	0.0882973558067557	4.88382453901505
5	5.22199317	0.74146461	0.44398634	2.12860705259448	4.07291870247276	3.6769864509984	0.0883736676474732	4.88421611162068
5	5.22199317	0.74146461	0.44398634	3.6450687114456	2.80619801163821	0.624835460046205	0.0892366858410275	4.88723776603231
5	5.22199317	0.74146461	0.44398634	4.31879992785041	1.42452982613813	0.36628194041868	0.0921107416466794	4.8599211562478
5	5.22199317	0.74146461	0.44398634	3.22071768034168	1.90374244817558	3.31523952667834	0.0902305812921894	4.883909797333
5	5.22199317	0.74146461	0.44398634	1.43026910830258	4.790527832595	3.85156466109439	0.0882855325207817	4.88377210950045
5	5.22199317	0.74146461	0.44398634	4.2944463364652	1.8635557748764	2.77564388999298	0.0917139513411647	4.87103711113696
5	5.22199317	0.74146461	0.44398634	1.24255063718865	2.24987710525398	2.0547040149827	0.0883879529218047	4.88429527121386
5	5.22199317	0.74146461	0.44398634	0.192808404407048	3.90050230262337	0.463518776670667	0.0883045192857952	4.88385862220829
5	5.22199317	0.74146461	0.44398634	2.29027474112045	1.54174803482456	1.15743522517781	0.089488135833213	4.88602761266462
5	5.22199317	0.74146461	0.44398634	3.64253595797863	3.00807106185107	4.76090333703007	0.0887749091557937	4.88539371764918
5	5.22199317	0.74146461	0.44398634	4.72248301428653	2.32049087152204	0.963975144785788	0.0911671081055478	4.87953994007827
5	5.22199317	0.74146461	0.44398634	1.92386559758372	4.29853923295309	4.7209981790371	0.0883001303666765	4.88383849862927
5	5.22199317	0.74146461	0.44398634	2.73444578072677	3.98949510641303	4.10200939949191	0.0884063415838533	4.88439765560071
5	5.22199317	0.74146461	0.44398634	2.03843514040143	0.2768302005593	3.94267438743376	0.0921387026923561	4.85539525601733
5	5.22199317	0.74146461	0.44398634	1.2546181187247	0.230479103363059	3.38408120555279	0.0921387178813204	4.85539279778117
5	5.22199317	0.74146461	0.44398634	1.87270059423681	4.75357153204958	3.65996970905703	0.088349075764982	4.8840799547736
5	5.22199317	0.74146461	0.44398634	0.575272831948895	3.04533269639741	0.666954820929941	0.0884651073814395	4.88476299587926
5	5.22199317	0.74146461	0.44398634	4.17421074332825	0.523980521849349	3.72320240839759	0.0921450234888086	4.85529021396898
5	5.22199317	0.74146461	0.44398634	4.945057567378	2.74772363422363	1.40723650977531	0.0905838405921823	4.88367617638145
5	5.22199317	0.74146461	0.44398634	3.91916175402875	3.17416853026365	1.24521545757874	0.0889521677698563	4.8863711456409
5	5.22199317	0.74146461	0.44398634	0.567442359468248	4.87241547218228	3.64367316750553	0.0882411964598038	4.88356289643119
5	5.22199317	0.74146461	0.44398634	0.0874513546557631	4.45786633590129	1.42430583736959	0.0882534884360539	4.88360872732406
5	5.22199317	0.74146461	0.44398634	1.50482227927957	1.23530915980907	4.63167567529588	0.0887180282675644	4.88489968053397
5	5.22199317	0.74146461	0.44398634	2.47300822769011	1.14041552224668	1.27736961878606	0.0914482302108351	4.87487116993831
5	5.22199317	0.74146461	0.44398634	3.37865707751776	0.22356091101473	1.71651836271296	0.0921435085607392	4.85520644986593
5	5.22199317	0.74146461	0.44398634	4.11555170354896	0.130589907849337	1.05385319965647	0.0921434181405774	4.8551930343606
5	5.22199317	0.74146461	0.44398634	4.23331203605067	2.80582770132517	2.27437701202876	0.0895614643413235	4.88583704041375
5	5.22199317	0.74146461	0.44398634	2.10091483570387	1.81619748482543	0.924383438807259	0.0887694582625875	4.88614982738952
5	5.22199317	0.74146461	0.44398634	0.46554143335929	4.85827959994894	2.41929990231823	0.0882415943468945	4.88357201551943
5	5.22199317	0.74146461	0.44398634	4.92095925271288	1.66706133007327	3.36850812334569	0.0920664154126385	4.8560211060367
5	5.22199317	0.74146461	0.44398634	0.436748214510875	1.15238549775864	2.05530535319456	0.0882437525430787	4.88358479039313
