img	seed	mean	std	alpha_1	alpha_0	lambda	SSIM	PSNR
3	3.5507979	0.41629565	1.10159581	0.00588130801077274	0.00897713727909418	0.0891530729474708	0.0815999827605583	6.67446418250186
3	3.5507979	0.41629565	1.10159581	0.000487248808091273	0.00289109659789817	0.072096634683123	0.0680873021420446	5.47866768889587
3	3.5507979	0.41629565	1.10159581	0.00208460537358843	0.00481681061763366	0.0420538035314375	0.0778136068257476	6.35677264822581
3	3.5507979	0.41629565	1.10159581	0.00517297883846589	0.00946962603814814	0.0765459759396907	0.0819727389956219	6.70493472251821
3	3.5507979	0.41629565	1.10159581	0.00960017303335919	0.00699512049949576	0.0999867292623879	0.0894881662126452	7.21847415528063
3	3.5507979	0.41629565	1.10159581	0.00870124136627212	0.0058227692867256	0.0278838940701069	0.200687371314672	8.78758263564016
3	3.5507979	0.41629565	1.10159581	0.00307934952624971	0.00519391479305301	0.0768297661537973	0.0756087267595344	6.1672320810745
3	3.5507979	0.41629565	1.10159581	0.00425721410518896	0.00814583740494553	0.073539729019968	0.0797387341312421	6.51963271897499
3	3.5507979	0.41629565	1.10159581	0.00729013742289119	0.00561239602327641	0.0124967092009241	0.23840632345532	8.69006830995717
3	3.5507979	0.41629565	1.10159581	0.00863759985570083	0.00284905965227627	0.0073256388083736	0.239892436651206	8.72276489028632
3	3.5507979	0.41629565	1.10159581	0.00644143536068335	0.00380748489635117	0.0663047905335669	0.0913088784367811	7.22554369558683
3	3.5507979	0.41629565	1.10159581	0.00286053821660516	0.00958105566519	0.0770312932218878	0.0749280929001393	6.10768324091572
3	3.5507979	0.41629565	1.10159581	0.0085888926729304	0.0037271115497528	0.0555128777998597	0.108247413445983	7.8492123293962
3	3.5507979	0.41629565	1.10159581	0.0024851012743773	0.00449975421050795	0.0410940802996541	0.0803323587695909	6.56950671676889
3	3.5507979	0.41629565	1.10159581	0.000385616808814097	0.00780100460524675	0.00927037553341333	0.0759589709411599	6.19775783348981
3	3.5507979	0.41629565	1.10159581	0.00458054948224091	0.00308349606964912	0.0231487045035562	0.125648434984149	8.46040055666023
3	3.5507979	0.41629565	1.10159581	0.00728507191595726	0.00601614212370213	0.0952180667406014	0.0842254556713672	6.87202731030552
3	3.5507979	0.41629565	1.10159581	0.00944496602857307	0.00464098174304408	0.0192795028957158	0.232135239930842	8.79581227218316
3	3.5507979	0.41629565	1.10159581	0.00384773119516744	0.00859707846590619	0.094419963580742	0.0757637263839912	6.18075273950256
3	3.5507979	0.41629565	1.10159581	0.00546889156145355	0.00797899021282605	0.0820401879898381	0.0817607508316298	6.6875826908048
3	3.5507979	0.41629565	1.10159581	0.00407687028080286	0.000553660401118601	0.0788534877486753	0.0710317321141646	5.68443571411751
3	3.5507979	0.41629565	1.10159581	0.0025092362374494	0.000460958206726118	0.0676816241110558	0.0709087253651298	5.67512792001734
3	3.5507979	0.41629565	1.10159581	0.00374540118847362	0.00950714306409916	0.0731993941811405	0.078184848420167	6.38828986939112
3	3.5507979	0.41629565	1.10159581	0.00115054566389779	0.00609066539279481	0.0133390964185988	0.0863314696652083	7.04684924794079
3	3.5507979	0.41629565	1.10159581	0.00834842148665649	0.0010479610436987	0.0744640481679518	0.075531136927269	6.01939305147532
3	3.5507979	0.41629565	1.10159581	0.009890115134756	0.00549544726844725	0.0281447301955063	0.205385054338653	8.78784751352456
3	3.5507979	0.41629565	1.10159581	0.00783832350805751	0.0063483370605273	0.0249043091515749	0.210055368087167	8.79127578755619
3	3.5507979	0.41629565	1.10159581	0.0011348847189365	0.00974483094436457	0.0728734633501106	0.070049530368815	5.66360861506589
3	3.5507979	0.41629565	1.10159581	0.000174902709311526	0.00891573267180258	0.0284861167473918	0.0679513719351775	5.46565170578681
3	3.5507979	0.41629565	1.10159581	0.00300964455855915	0.00247061831961814	0.0926335135059176	0.073914712738354	6.01346254092122
3	3.5507979	0.41629565	1.10159581	0.00494601645538021	0.00228083104449336	0.0255473923757211	0.122823702382731	8.25923716745113
3	3.5507979	0.41629565	1.10159581	0.00675731415503552	0.00044712182202946	0.0343303672542592	0.0748364350999507	5.96898001278747
3	3.5507979	0.41629565	1.10159581	0.00823110340709792	0.000261179815698673	0.0210770639931294	0.0744301920303513	5.9392929898591
3	3.5507979	0.41629565	1.10159581	0.00846662407210134	0.00561165540265034	0.0454875402405753	0.120429796692673	8.37102467387892
3	3.5507979	0.41629565	1.10159581	0.00420182967140774	0.00363239496965086	0.0184876687761452	0.136703152239753	8.63007266565736
3	3.5507979	0.41629565	1.10159581	0.00093108286671858	0.00971655919989788	0.0483859980463646	0.07087246007798	5.74008791117312
3	3.5507979	0.41629565	1.10159581	0.00984191850542577	0.00333412266014653	0.0673701624669138	0.0986983653507252	7.41064591323091
3	3.5507979	0.41629565	1.10159581	0.000873496429021751	0.00230477099551728	0.0411061070638913	0.071320705295525	5.78174638536335
3	3.5507979	0.41629565	1.10159581	0.00365105583022694	0.00451205915893338	0.0496060348767789	0.0833804753471259	6.81761765560183
3	3.5507979	0.41629565	1.10159581	0.00924035115574425	0.00157870580534792	0.0866915076815797	0.0781904459348482	6.20795126919312
3	3.5507979	0.41629565	1.10159581	0.00300873330046619	0.00186945816341878	0.0323182676968219	0.0897872667874336	7.16225366412285
3	3.5507979	0.41629565	1.10159581	0.00824469475913282	0.001813497324972	0.0877326768207053	0.0797729898031841	6.31665000340965
3	3.5507979	0.41629565	1.10159581	0.000337547104232083	0.00489107507965585	0.0846085097280883	0.0674754189428102	5.42027751703112
3	3.5507979	0.41629565	1.10159581	0.00553941022500586	0.00396247893705367	0.00481267725800767	0.234277667636228	8.5488341375952
3	3.5507979	0.41629565	1.10159581	0.0037909852543377	0.00567098167179614	0.0595592512657122	0.0810647640559511	6.63038492500382
3	3.5507979	0.41629565	1.10159581	0.00218645050147206	0.000314027195025806	0.0287125277339703	0.0734995322250541	5.87065634778801
3	3.5507979	0.41629565	1.10159581	0.00154287578131276	0.00133699560700066	0.0362685466176888	0.0762137547359311	6.21693105804421
3	3.5507979	0.41629565	1.10159581	0.00545851429934979	0.00858856610591359	0.0685892586566579	0.0847718943565659	6.92723220303729
3	3.5507979	0.41629565	1.10159581	0.00259371469948443	0.000433610511619003	0.0582030342126604	0.0713057802541275	5.70545019654437
3	3.5507979	0.41629565	1.10159581	0.00296249161672434	0.00809067715673327	0.0350252525223411	0.0859417309847665	7.01715695358779
3	3.5507979	0.41629565	1.10159581	0.00927480538618959	0.00872426294409216	0.0584631272595553	0.105329179922577	8.10994937565679
3	3.5507979	0.41629565	1.10159581	0.00185575274818539	0.0038659930304207	0.083189619863717	0.0715584177177252	5.80367300624397
3	3.5507979	0.41629565	1.10159581	0.00106738202255311	0.00684342633278687	0.0534962617391087	0.0710318972548224	5.75484007196701
3	3.5507979	0.41629565	1.10159581	0.00642689915786079	0.00538620930968947	0.051189798245863	0.0963662948675379	7.68550196382179
3	3.5507979	0.41629565	1.10159581	0.00202202293430241	0.00784547604110561	0.0860537239237031	0.0718297209147014	5.8283328824943
3	3.5507979	0.41629565	1.10159581	0.00568940220119246	0.000659642275894424	0.0888110669900257	0.0713117695504581	5.70578737800032
3	3.5507979	0.41629565	1.10159581	0.00310829799756355	0.0081898722071885	0.0334752624571525	0.08786481882227	7.1621091703308
3	3.5507979	0.41629565	1.10159581	0.00919109031799182	0.00642195599923855	0.0753712229729177	0.0967854005247887	7.63265942086587
3	3.5507979	0.41629565	1.10159581	0.000481812275002377	0.00680963013867718	0.0798696067903802	0.0679267823269711	5.463375199726
3	3.5507979	0.41629565	1.10159581	0.00500668126340381	0.00468067425948115	0.0500782525642232	0.0896858237271115	7.28387568428881
3	3.5507979	0.41629565	1.10159581	0.00521915716500255	0.00699406367014664	0.026986897107295	0.116532387554318	8.42372523217082
3	3.5507979	0.41629565	1.10159581	0.00355419117805236	0.00340848876689302	0.093310644228157	0.0751644795267978	6.12712819291416
3	3.5507979	0.41629565	1.10159581	0.00275225669801338	0.0063923076092527	0.062389921233538	0.0765430122296423	6.24824263407409
3	3.5507979	0.41629565	1.10159581	0.0025704242710514	0.00683787583071072	0.0663641757569116	0.0752970399143047	6.140017043029
3	3.5507979	0.41629565	1.10159581	0.000460409936314855	0.00370242316115599	0.0242318267491405	0.0708179780899893	5.73504176920469
3	3.5507979	0.41629565	1.10159581	0.00620373814553256	0.00508953068645407	0.0298244841758729	0.126704181403592	8.53331043495954
3	3.5507979	0.41629565	1.10159581	0.0020260695362889	0.00207093104060973	0.0152637743300246	0.0977597909346234	7.78518574561969
3	3.5507979	0.41629565	1.10159581	0.00656264185232957	0.00954901376913228	0.0970876034993816	0.0819773883498462	6.7052289422243
3	3.5507979	0.41629565	1.10159581	0.00647551049353023	0.0050714968821308	0.0528341380152239	0.095991220002592	7.64259092570157
3	3.5507979	0.41629565	1.10159581	0.00499694320468834	0.0025593713431167	0.0258100630988575	0.125146200301776	8.33992618464275
3	3.5507979	0.41629565	1.10159581	0.00153054198766147	0.00157685661009407	0.0985491114183153	0.070009339886962	5.66012228903591
3	3.5507979	0.41629565	1.10159581	0.00201003596117974	0.00329020466492182	0.0296499688701072	0.0820220518953652	6.70893843729296
3	3.5507979	0.41629565	1.10159581	0.00885880499437626	0.00788581566803725	0.0424728131475108	0.125476935349672	8.53362161788593
3	3.5507979	0.41629565	1.10159581	0.00606354337776475	0.00657511568617816	0.030724100934357	0.118474695979688	8.45432663538792
3	3.5507979	0.41629565	1.10159581	0.00719385786243958	0.00607221175621989	0.0689861614578764	0.0908719794057156	7.35570970476224
3	3.5507979	0.41629565	1.10159581	0.00228803487556901	0.00190688018624183	0.0886359670982399	0.0723192986798862	5.87203114283116
3	3.5507979	0.41629565	1.10159581	0.00214686889016827	0.00909502371341664	0.0817235373163457	0.0724549846947584	5.88557949107526
3	3.5507979	0.41629565	1.10159581	0.00836944124264524	0.0097023585194033	0.0447153785261511	0.114405746501764	8.37834393171699
3	3.5507979	0.41629565	1.10159581	0.00732267248068852	0.00567189015450885	0.0301223890049993	0.150105060406942	8.68926811601769
3	3.5507979	0.41629565	1.10159581	0.00672278558630792	0.00488078399240584	0.0825495174035896	0.0854130587890634	6.95102485232541
3	3.5507979	0.41629565	1.10159581	0.00543404941790965	0.00278369385093796	0.0424517590749133	0.101445927622357	7.65887930963056
4	4.96702984	0.0944645	1.93405968	0.00417022004702574	0.00720324493442158	1.14374817344887e-05	0.240360259812644	9.74261586652463
4	4.96702984	0.0944645	1.93405968	0.00435994902142004	0.000259262318278913	0.0549662477878709	0.0563286982191258	5.85008440418097
4	4.96702984	0.0944645	1.93405968	0.00550797902574576	0.00708147822618105	0.0290904738912944	0.10320995913926	9.52851317522694
4	4.96702984	0.0944645	1.93405968	0.00967029839013677	0.00547232249175722	0.0972684359964884	0.076794357767034	7.88465472477325
4	4.96702984	0.0944645	1.93405968	0.00221993171089739	0.00870732306177376	0.0206719155339426	0.0770028341507041	8.08003393905107
4	4.96702984	0.0944645	1.93405968	0.00892860151436002	0.00331979805301177	0.0821229123057832	0.0763341217694209	7.66820292671544
4	4.96702984	0.0944645	1.93405968	0.000763082893739572	0.00779918792240115	0.0438409231440893	0.0571101906892111	5.99447474100449
4	4.96702984	0.0944645	1.93405968	0.00873429402791816	0.00968540662820932	0.086919454021392	0.0752777462870363	7.9311202206989
4	4.96702984	0.0944645	1.93405968	0.000103741538857	0.00501874592148739	0.0495773293134146	0.054230264120919	5.62823644263592
4	4.96702984	0.0944645	1.93405968	0.00771320643266746	0.000207519493594015	0.0633648234926275	0.0555611367907831	5.767184478214
4	4.96702984	0.0944645	1.93405968	0.00180269688876769	0.000194752414876246	0.0463218526498345	0.0560700577497408	5.8220347248359
4	4.96702984	0.0944645	1.93405968	0.00154162842379672	0.00740049696515405	0.0263315015185135	0.0655448581305422	6.97366819392474
4	4.96702984	0.0944645	1.93405968	0.0077770241057382	0.00237541220034912	0.0824278532661369	0.0696427488718566	7.12456003392443
4	4.96702984	0.0944645	1.93405968	0.0051394334377269	0.00773165052079297	0.0870427685724813	0.0656526323067402	6.98540999012749
4	4.96702984	0.0944645	1.93405968	0.00848817697268579	0.00178895924920998	0.00543632143064314	0.243692445661952	10.2296471955202
4	4.96702984	0.0944645	1.93405968	0.00223291079153539	0.00523163341400676	0.0550701456581181	0.0617164048378925	6.54730107615186
4	4.96702984	0.0944645	1.93405968	0.0029466500268711	0.00530586755605294	0.0191520786947495	0.0901602372098228	8.9890864124483
4	4.96702984	0.0944645	1.93405968	0.00650374241739592	0.00505453373734843	0.0878601470921552	0.069134742251372	7.33576103242267
4	4.96702984	0.0944645	1.93405968	0.000975336017494516	0.00761249716674856	0.0246937973166327	0.0615024082171871	6.52230198544778
4	4.96702984	0.0944645	1.93405968	0.00588130801077274	0.00897713727909418	0.0891530729474708	0.0671861794049524	7.14763811293783
4	4.96702984	0.0944645	1.93405968	0.000487248808091273	0.00289109659789817	0.072096634683123	0.0550824332778377	5.73867399142542
4	4.96702984	0.0944645	1.93405968	0.00208460537358843	0.00481681061763366	0.0420538035314375	0.0636029213821071	6.76168572785294
4	4.96702984	0.0944645	1.93405968	0.00517297883846589	0.00946962603814814	0.0765459759396907	0.0675459894194541	7.18520798281446
4	4.96702984	0.0944645	1.93405968	0.00960017303335919	0.00699512049949576	0.0999867292623879	0.0746014933334553	7.83458950907779
4	4.96702984	0.0944645	1.93405968	0.00870124136627212	0.0058227692867256	0.0278838940701069	0.189454603011899	10.2393813478915
4	4.96702984	0.0944645	1.93405968	0.00307934952624971	0.00519391479305301	0.0768297661537973	0.0616198889328058	6.53618347642826
4	4.96702984	0.0944645	1.93405968	0.00425721410518896	0.00814583740494553	0.073539729019968	0.0653988926163467	6.95823022911376
4	4.96702984	0.0944645	1.93405968	0.00729013742289119	0.00561239602327641	0.0124967092009241	0.248185413717053	10.1556044399933
4	4.96702984	0.0944645	1.93405968	0.00863759985570083	0.00284905965227627	0.0073256388083736	0.247288313276415	10.1910487686848
4	4.96702984	0.0944645	1.93405968	0.00644143536068335	0.00380748489635117	0.0663047905335669	0.0759608729120106	7.84419043520615
4	4.96702984	0.0944645	1.93405968	0.00286053821660516	0.00958105566519	0.0770312932218878	0.0610186781146236	6.46600427307559
4	4.96702984	0.0944645	1.93405968	0.0085888926729304	0.0037271115497528	0.0555128777998597	0.0921260947986286	8.68357230808106
4	4.96702984	0.0944645	1.93405968	0.0024851012743773	0.00449975421050795	0.0410940802996541	0.0659668394920085	7.01897337818441
4	4.96702984	0.0944645	1.93405968	0.000385616808814097	0.00780100460524675	0.00927037553341333	0.0619334326749718	6.57228822975329
4	4.96702984	0.0944645	1.93405968	0.00458054948224091	0.00308349606964912	0.0231487045035562	0.11017142826957	9.62283218482951
4	4.96702984	0.0944645	1.93405968	0.00728507191595726	0.00601614212370213	0.0952180667406014	0.0696413509978546	7.3927515316608
4	4.96702984	0.0944645	1.93405968	0.00944496602857307	0.00464098174304408	0.0192795028957158	0.221450937005196	10.2694741633339
4	4.96702984	0.0944645	1.93405968	0.00384773119516744	0.00859707846590619	0.094419963580742	0.0617579067019703	6.5521629146254
4	4.96702984	0.0944645	1.93405968	0.00546889156145355	0.00797899021282605	0.0820401879898381	0.0673407490318677	7.16379765135923
4	4.96702984	0.0944645	1.93405968	0.00407687028080286	0.000553660401118601	0.0788534877486753	0.0575041439119936	5.97521168425756
4	4.96702984	0.0944645	1.93405968	0.0025092362374494	0.000460958206726118	0.0676816241110558	0.0574104268662734	5.96484921178128
4	4.96702984	0.0944645	1.93405968	0.00374540118847362	0.00950714306409916	0.0731993941811405	0.0639431728913197	6.7995119852641
4	4.96702984	0.0944645	1.93405968	0.00115054566389779	0.00609066539279481	0.0133390964185988	0.0718358351309144	7.61414067605799
4	4.96702984	0.0944645	1.93405968	0.00834842148665649	0.0010479610436987	0.0744640481679518	0.0613056281897626	6.36228152134254
4	4.96702984	0.0944645	1.93405968	0.009890115134756	0.00549544726844725	0.0281447301955063	0.191614245276603	10.2429719138789
4	4.96702984	0.0944645	1.93405968	0.00783832350805751	0.0063483370605273	0.0249043091515749	0.203487594436557	10.2569663314777
4	4.96702984	0.0944645	1.93405968	0.0011348847189365	0.00974483094436457	0.0728734633501106	0.0567577164933179	5.95064577215912
4	4.96702984	0.0944645	1.93405968	0.000174902709311526	0.00891573267180258	0.0284861167473918	0.0549795808625176	5.725204134029
4	4.96702984	0.0944645	1.93405968	0.00300964455855915	0.00247061831961814	0.0926335135059176	0.0600871506070041	6.35520510545813
4	4.96702984	0.0944645	1.93405968	0.00494601645538021	0.00228083104449336	0.0255473923757211	0.106535303347325	9.29836272444509
4	4.96702984	0.0944645	1.93405968	0.00675731415503552	0.00044712182202946	0.0343303672542592	0.0607076295661591	6.30323077389564
4	4.96702984	0.0944645	1.93405968	0.00823110340709792	0.000261179815698673	0.0210770639931294	0.0603612687394025	6.26868690598637
4	4.96702984	0.0944645	1.93405968	0.00846662407210134	0.00561165540265034	0.0454875402405753	0.104925818187791	9.47468283689464
4	4.96702984	0.0944645	1.93405968	0.00420182967140774	0.00363239496965086	0.0184876687761452	0.124003094030699	9.92904845753593
4	4.96702984	0.0944645	1.93405968	0.00093108286671858	0.00971655919989788	0.0483859980463646	0.057464540824071	6.03842041131796
4	4.96702984	0.0944645	1.93405968	0.00984191850542577	0.00333412266014653	0.0673701624669138	0.0821942245228761	8.07588910593292
4	4.96702984	0.0944645	1.93405968	0.000873496429021751	0.00230477099551728	0.0411061070638913	0.0578531142483256	6.08643072168957
4	4.96702984	0.0944645	1.93405968	0.00365105583022694	0.00451205915893338	0.0496060348767789	0.0689066353589365	7.32495249575678
4	4.96702984	0.0944645	1.93405968	0.00924035115574425	0.00157870580534792	0.0866915076815797	0.0635504132633523	6.57887196812752
4	4.96702984	0.0944645	1.93405968	0.00300873330046619	0.00186945816341878	0.0323182676968219	0.0746240801601536	7.76247865373243
4	4.96702984	0.0944645	1.93405968	0.00824469475913282	0.001813497324972	0.0877326768207053	0.0649327840943385	6.70792155262826
4	4.96702984	0.0944645	1.93405968	0.000337547104232083	0.00489107507965585	0.0846085097280883	0.0545755770976783	5.67312217343159
4	4.96702984	0.0944645	1.93405968	0.00553941022500586	0.00396247893705367	0.00481267725800767	0.244175006257399	9.99698595665425
4	4.96702984	0.0944645	1.93405968	0.0037909852543377	0.00567098167179614	0.0595592512657122	0.0666703196101756	7.09346136222749
4	4.96702984	0.0944645	1.93405968	0.00218645050147206	0.000314027195025806	0.0287125277339703	0.0595752950397293	6.18936590404378
4	4.96702984	0.0944645	1.93405968	0.00154287578131276	0.00133699560700066	0.0362685466176888	0.0621280006067688	6.59472857760083
4	4.96702984	0.0944645	1.93405968	0.00545851429934979	0.00858856610591359	0.0685892586566579	0.0702777200123951	7.46250868951886
4	4.96702984	0.0944645	1.93405968	0.00259371469948443	0.000433610511619003	0.0582030342126604	0.057736550989766	5.99945946616884
4	4.96702984	0.0944645	1.93405968	0.00296249161672434	0.00809067715673327	0.0350252525223411	0.0714426668661992	7.5763083121602
4	4.96702984	0.0944645	1.93405968	0.00927480538618959	0.00872426294409216	0.0584631272595553	0.0919091887980599	9.07375416796974
4	4.96702984	0.0944645	1.93405968	0.00185575274818539	0.0038659930304207	0.083189619863717	0.0580592812714802	6.11173209166517
4	4.96702984	0.0944645	1.93405968	0.00106738202255311	0.00684342633278687	0.0534962617391087	0.0576009819421008	6.05539575580198
4	4.96702984	0.0944645	1.93405968	0.00642689915786079	0.00538620930968947	0.051189798245863	0.0820096448803616	8.46024906158037
4	4.96702984	0.0944645	1.93405968	0.00202202293430241	0.00784547604110561	0.0860537239237031	0.0582919012627166	6.14018961706698
4	4.96702984	0.0944645	1.93405968	0.00568940220119246	0.000659642275894424	0.0888110669900257	0.057739410574254	5.99984177943527
4	4.96702984	0.0944645	1.93405968	0.00310829799756355	0.0081898722071885	0.0334752624571525	0.0734057926636339	7.76223216658682
4	4.96702984	0.0944645	1.93405968	0.00919109031799182	0.00642195599923855	0.0753712229729177	0.0818176908758027	8.38667530969708
4	4.96702984	0.0944645	1.93405968	0.000481812275002377	0.00680963013867718	0.0798696067903802	0.0549582033197502	5.7226300904409
4	4.96702984	0.0944645	1.93405968	0.00500668126340381	0.00468067425948115	0.0500782525642232	0.0751954883121785	7.92055837122815
4	4.96702984	0.0944645	1.93405968	0.00521915716500255	0.00699406367014664	0.026986897107295	0.104908728732886	9.57933657242165
4	4.96702984	0.0944645	1.93405968	0.00355419117805236	0.00340848876689302	0.093310644228157	0.061207210251056	6.48870773286391
4	4.96702984	0.0944645	1.93405968	0.00275225669801338	0.0063923076092527	0.062389921233538	0.0624549098367826	6.63217355502507
4	4.96702984	0.0944645	1.93405968	0.0025704242710514	0.00683787583071072	0.0663641757569116	0.0613444793982716	6.50407872121684
4	4.96702984	0.0944645	1.93405968	0.000460409936314855	0.00370242316115599	0.0242318267491405	0.0574166069643063	6.0326160175586
4	4.96702984	0.0944645	1.93405968	0.00620373814553256	0.00508953068645407	0.0298244841758729	0.113017361039022	9.75111118838041
4	4.96702984	0.0944645	1.93405968	0.0020260695362889	0.00207093104060973	0.0152637743300246	0.0838835024213755	8.60116457295522
4	4.96702984	0.0944645	1.93405968	0.00656264185232957	0.00954901376913228	0.0970876034993816	0.067549908306681	7.18556773329465
4	4.96702984	0.0944645	1.93405968	0.00647551049353023	0.0050714968821308	0.0528341380152239	0.0813796996851092	8.40055343620212
4	4.96702984	0.0944645	1.93405968	0.00499694320468834	0.0025593713431167	0.0258100630988575	0.109163724039645	9.43074121272427
4	4.96702984	0.0944645	1.93405968	0.00153054198766147	0.00157685661009407	0.0985491114183153	0.0567229313709456	5.94665204806653
4	4.96702984	0.0944645	1.93405968	0.00201003596117974	0.00329020466492182	0.0296499688701072	0.0675938014990559	7.19015346981
4	4.96702984	0.0944645	1.93405968	0.00885880499437626	0.00788581566803725	0.0424728131475108	0.112707212771232	9.75675873802011
4	4.96702984	0.0944645	1.93405968	0.00606354337776475	0.00657511568617816	0.030724100934357	0.106766411862195	9.62943778996208
4	4.96702984	0.0944645	1.93405968	0.00719385786243958	0.00607221175621989	0.0689861614578764	0.0763402028543099	8.01481167351875
4	4.96702984	0.0944645	1.93405968	0.00228803487556901	0.00190688018624183	0.0886359670982399	0.0587507777863657	6.19560631611064
4	4.96702984	0.0944645	1.93405968	0.00214686889016827	0.00909502371341664	0.0817235373163457	0.0588373850453221	6.20649901093438
4	4.96702984	0.0944645	1.93405968	0.00836944124264524	0.0097023585194033	0.0447153785261511	0.102372445373545	9.50138203070281
4	4.96702984	0.0944645	1.93405968	0.00732267248068852	0.00567189015450885	0.0301223890049993	0.136794890461062	10.0387853348509
4	4.96702984	0.0944645	1.93405968	0.00672278558630792	0.00488078399240584	0.0825495174035896	0.0710181457840885	7.5065111733255
4	4.96702984	0.0944645	1.93405968	0.00543404941790965	0.00278369385093796	0.0424517590749133	0.0856164976305722	8.42502829416601
5	5.22199317	0.74146461	0.44398634	0.00417022004702574	0.00720324493442158	1.14374817344887e-05	0.200157787460408	5.3221944900448
5	5.22199317	0.74146461	0.44398634	0.00435994902142004	0.000259262318278913	0.0549662477878709	0.0819728525084183	4.48632869900135
5	5.22199317	0.74146461	0.44398634	0.00550797902574576	0.00708147822618105	0.0290904738912944	0.139418034096427	5.53747826991191
5	5.22199317	0.74146461	0.44398634	0.00967029839013677	0.00547232249175722	0.0972684359964884	0.103060359907024	5.22435566735223
5	5.22199317	0.74146461	0.44398634	0.00221993171089739	0.00870732306177376	0.0206719155339426	0.0989956872396896	5.26369921452867
5	5.22199317	0.74146461	0.44398634	0.00892860151436002	0.00331979805301177	0.0821229123057832	0.105453409616734	5.18109697900653
5	5.22199317	0.74146461	0.44398634	0.000763082893739572	0.00779918792240115	0.0438409231440893	0.0820558863856212	4.54582493170944
5	5.22199317	0.74146461	0.44398634	0.00873429402791816	0.00968540662820932	0.086919454021392	0.0975573855343099	5.22621432608735
5	5.22199317	0.74146461	0.44398634	0.000103741538857	0.00501874592148739	0.0495773293134146	0.0791339396089423	4.37558647012029
5	5.22199317	0.74146461	0.44398634	0.00771320643266746	0.000207519493594015	0.0633648234926275	0.080989383825067	4.44618186286688
5	5.22199317	0.74146461	0.44398634	0.00180269688876769	0.000194752414876246	0.0463218526498345	0.0816278981351205	4.47225373679177
5	5.22199317	0.74146461	0.44398634	0.00154162842379672	0.00740049696515405	0.0263315015185135	0.0893219599699292	4.93369265780376
5	5.22199317	0.74146461	0.44398634	0.0077770241057382	0.00237541220034912	0.0824278532661369	0.097881399275669	5.0093957184232
5	5.22199317	0.74146461	0.44398634	0.0051394334377269	0.00773165052079297	0.0870427685724813	0.0894121299588277	4.93777095405326
5	5.22199317	0.74146461	0.44398634	0.00848817697268579	0.00178895924920998	0.00543632143064314	0.215690283961276	5.56160163270206
5	5.22199317	0.74146461	0.44398634	0.00223291079153539	0.00523163341400676	0.0550701456581181	0.0860782767316232	4.77335492653795
5	5.22199317	0.74146461	0.44398634	0.0029466500268711	0.00530586755605294	0.0191520786947495	0.115022443821967	5.45595887151284
5	5.22199317	0.74146461	0.44398634	0.00650374241739592	0.00505453373734843	0.0878601470921552	0.093322847417109	5.057657071467
5	5.22199317	0.74146461	0.44398634	0.000975336017494516	0.00761249716674856	0.0246937973166327	0.0859954272126795	4.76668358328315
5	5.22199317	0.74146461	0.44398634	0.00588130801077274	0.00897713727909418	0.0891530729474708	0.0906223427374624	4.99285388021282
5	5.22199317	0.74146461	0.44398634	0.000487248808091273	0.00289109659789817	0.072096634683123	0.0800042094620565	4.42832331013629
5	5.22199317	0.74146461	0.44398634	0.00208460537358843	0.00481681061763366	0.0420538035314375	0.0877493028896399	4.85769771692435
5	5.22199317	0.74146461	0.44398634	0.00517297883846589	0.00946962603814814	0.0765459759396907	0.0909013692639389	5.00525836169298
5	5.22199317	0.74146461	0.44398634	0.00960017303335919	0.00699512049949576	0.0999867292623879	0.0991375025732008	5.20719796363499
5	5.22199317	0.74146461	0.44398634	0.00870124136627212	0.0058227692867256	0.0278838940701069	0.220786260156799	5.60966812205797
5	5.22199317	0.74146461	0.44398634	0.00307934952624971	0.00519391479305301	0.0768297661537973	0.0861063195274613	4.77213833425304
5	5.22199317	0.74146461	0.44398634	0.00425721410518896	0.00814583740494553	0.073539729019968	0.0892069797277406	4.92829651331573
5	5.22199317	0.74146461	0.44398634	0.00729013742289119	0.00561239602327641	0.0124967092009241	0.207281468020284	5.52458083656144
5	5.22199317	0.74146461	0.44398634	0.00863759985570083	0.00284905965227627	0.0073256388083736	0.210715931608125	5.54092404153792
5	5.22199317	0.74146461	0.44398634	0.00644143536068335	0.00380748489635117	0.0663047905335669	0.101892984564118	5.21253945365953
5	5.22199317	0.74146461	0.44398634	0.00286053821660516	0.00958105566519	0.0770312932218878	0.0855837433622022	4.74446178981623
5	5.22199317	0.74146461	0.44398634	0.0085888926729304	0.0037271115497528	0.0555128777998597	0.124754832996044	5.42893195335781
5	5.22199317	0.74146461	0.44398634	0.0024851012743773	0.00449975421050795	0.0410940802996541	0.0896576852332091	4.9493648279147
5	5.22199317	0.74146461	0.44398634	0.000385616808814097	0.00780100460524675	0.00927037553341333	0.0863601503306941	4.78614809226865
5	5.22199317	0.74146461	0.44398634	0.00458054948224091	0.00308349606964912	0.0231487045035562	0.156682195376045	5.57579802421677
5	5.22199317	0.74146461	0.44398634	0.00728507191595726	0.00601614212370213	0.0952180667406014	0.0934734389958465	5.07474299220681
5	5.22199317	0.74146461	0.44398634	0.00944496602857307	0.00464098174304408	0.0192795028957158	0.222315238756987	5.59578874531319
5	5.22199317	0.74146461	0.44398634	0.00384773119516744	0.00859707846590619	0.094419963580742	0.0862236770658008	4.77836809480473
